gene,log2FC_GSE57338,p_GSE57338,log2FC_GSE193997,padj_GSE193997,same_direction
CD151,0.035556026530366935,0.32133113106916933,0.451901941659736,9.81050654149499e-06,True
SF3B3,-0.0452699990372647,0.021346491245968047,0.383978629434933,0.0139527929035272,False
COQ8A,-0.47193203616836854,3.84805074657546e-15,-0.565679358804055,5.07699975876873e-05,True
TPPP,-0.03210661175660512,0.4754246039591393,-1.79412241911048,8.34172656342063e-16,True
IP6K2,0.17205006256098354,2.342491214087865e-08,0.774305593143408,0.000108031800241356,True
RRP1,-0.13454003142638804,1.0819956622487344e-09,0.255424290720641,0.0300684004055086,False
RAB40B,0.0965754368914915,0.003782335389353988,-1.05437318629705,0.0304924375414134,False
TBC1D4,-0.04568553062986069,0.20065708156188325,-1.02210064993769,1.41247523404075e-18,True
GPR34,-0.23168023352251588,0.0003885058382795722,-2.74845532535136,7.38464894986877e-06,True
USP53,-0.0731015925831251,0.07718726330296713,2.68407512222941,1.12347594591232e-23,False
PRKRIP1,0.1675065866712364,6.88736236194857e-14,0.504035335290014,0.048861952016977,True
RANGAP1,-0.39200007941267856,7.072447096596817e-28,1.18325028089462,1.45062227372402e-11,False
COL8A1,0.3672576139657693,2.0208648521673338e-13,0.505720640234431,9.43480312377378e-05,True
PLIN4,0.10576427330446236,0.13915403944325042,1.05421073455318,3.77922144366419e-08,True
RPS13,-0.10889439076686713,1.666150211574736e-06,0.73147334298716,3.12493454534764e-10,False
COBL,-0.32059793883557663,1.82048824221071e-14,0.658547713401733,0.00190475089611088,False
BRD2,-0.019572860888253274,0.33966932952954654,1.34635311621493,4.58163548187994e-19,False
POLA1,0.026943313191051033,0.14350477529700986,-1.50506161221083,3.71935221082569e-08,False
COPS3,-0.11104149790137896,2.3499547114101025e-06,-0.607387089545227,2.8779522795102e-06,True
TCIRG1,-0.1693375075928456,7.088562446692672e-07,0.4952722614838,0.0141330422111198,False
SH3RF2,-0.18622048351350085,0.00020895534871325142,-1.6485011191751,1.09174411655123e-18,True
YPEL2,0.41215909423508634,1.426810140083786e-22,-1.24102031163162,1.5692714844892e-07,False
DUSP4,-0.03803819291940824,0.3397308067833731,2.72946737495228,6.43389313373804e-11,False
DPM2,-0.15251945312716053,1.5665554149093569e-09,0.629715824230609,0.0051285429672838,False
PIK3R4,0.08571122571730605,3.85463908941057e-06,-0.788402921312995,4.17474121361932e-07,False
ITPR1,0.2684698404477812,2.854336690751316e-12,-0.44296248723228,0.00496082532031299,False
HAS1,-0.05631155549941802,0.015319263618497682,7.94807000143933,1.55009738314836e-09,False
LPAR4,0.5618592661280326,5.7065473504938314e-36,-0.984086394848415,0.0109558426192183,False
ZSWIM4,-0.1338050762545695,1.0533907194801832e-08,2.5079702878226,4.94772446676933e-48,False
RASSF1,-0.012629084255940448,0.6481641291920875,2.01161832701308,2.5073172911144e-21,False
PER2,0.34500855843623324,1.4578700513036548e-08,1.73282242781221,0.0211731284960217,True
MAP6,0.15217004135435364,1.7316290468576608e-12,1.10331011664076,0.000217007701829002,True
RAB20,-0.12455484645210202,0.000534129828362204,1.22227704363003,3.81899436102549e-08,False
TKT,-0.37882928384542236,1.0167425339492416e-12,0.740131062485133,1.82497855914078e-05,False
DECR2,0.06899729594782311,0.0063377964083613115,-1.15918410344617,5.25198073115577e-06,False
PAFAH2,0.43377367589107685,4.641286614840614e-31,-1.0844937753583,2.47061948653409e-08,False
DPYD,-0.0367858946581503,0.25789884114853706,-0.52026035196861,0.0267958380600713,True
FEM1C,-0.1641295433447585,7.858707631429117e-06,0.527564329235588,0.00106955842123366,False
VCAM1,0.33309950388966403,1.771633398740636e-05,1.11040209011874,2.51366875556121e-09,True
SLC38A7,0.033336201631812834,0.26860596781829194,-0.565496892101452,0.00582208318417394,False
DIO2,0.6672420652825277,1.410259381270028e-23,1.43723016109539,0.000256176030541016,True
MFAP3,-0.12866005921921708,3.3550887786326884e-05,-0.517131750703411,0.00135899586974593,True
RNF139,-0.1118440350483132,2.5877851845065e-10,-0.555315700311377,1.41369902027774e-05,True
ATRAID,0.08157821501723816,0.0014808326576311764,-0.509289705916333,0.00102074571984791,False
TBC1D8,-0.00504416148359077,0.8923422927856662,-0.494371197294888,0.0446565497906785,True
LRRC55,0.04694285482149407,0.06722381148276593,-3.53440074728802,1.84494984878541e-05,False
OTUD6B,-0.005342357705674594,0.8568276943793868,-0.307327328719663,0.0193151989161204,True
PARK7,-0.01664070319558064,0.39016526503505605,0.570728432282516,3.26462273443096e-06,False
STAT1,0.2173764415688364,4.813133665854258e-09,-1.15164316839683,4.95033495409471e-07,False
JAG2,-0.1716915128256895,5.946476736352208e-09,0.480196325782093,0.00153095875887901,False
THNSL1,0.4198029042037641,1.2965566086351299e-21,-1.26875050930428,1.12712037847755e-05,False
EIF4E3,0.013994110903166046,0.5887255267312834,-0.529827937403893,8.6275260099167e-05,False
SOD1,0.07945386891089257,0.003320172268700038,0.64245322173989,2.36983746619098e-08,True
TMEM268,0.14395973180566646,0.00017095806233948974,-0.78309106568888,0.000909469080830513,False
ABI3,-0.18789328839361108,1.915337163993197e-08,0.915455103846517,0.00767742462145199,False
TUSC2,-0.14836830157481717,3.6288844330461286e-13,-0.460552610565914,0.017728204323294,True
ELP4,0.16789543452820688,1.3698670429651633e-10,-0.954206602176016,2.72298181443624e-05,False
GPSM1,-0.12975570561216365,3.231389411705635e-08,-0.900911983479437,3.04849606823483e-06,True
RPL36AL,-0.054704628498171814,0.05064355587163526,0.563984434939567,0.000639240101175533,False
SFI1,0.04665661995143733,0.03957255239692424,-0.96433551401088,3.19424829888852e-06,False
OPCML,0.11779704739971741,1.3421364427335242e-05,-1.70305339685651,0.00191491625542014,False
TMEM168,-0.055729040017032716,0.020697025607058023,0.353728897938915,0.031719450915182,False
APCDD1,-0.12425527396788816,0.025192756482640202,-1.57319985288008,0.00143385503322655,True
SCO1,0.15682240881912524,2.701270537357906e-07,-0.348761073181169,0.0409902895912698,False
CD46,0.12152369119520579,6.774075325008505e-10,-0.886452498708554,0.0130073739867205,False
FARP1,0.08448975513970591,0.04879824080471516,1.26164478610125,2.29310990497616e-13,True
UPK3B,0.031876368522598675,0.26926972609609945,-1.73988587986194,1.1562627565984e-08,False
SERBP1,-0.08437159883590883,0.00461124258647474,0.634018240163779,1.9310564795637e-08,False
ZCCHC24,-0.17250964892505838,1.9434735993496655e-10,-0.748074973475388,1.92518319968007e-05,True
VPS13C,0.12368960016488018,1.8896632088582936e-08,-0.458331844013246,0.00110418484314661,False
IL1RN,0.012647520636548837,0.7641896865064396,5.96336533818141,5.82079257259352e-16,True
SMYD4,-0.0044205147639582165,0.8794704170294388,-0.761321887297779,0.00651239963948763,True
GPC6,0.5643341704161262,7.512514808591555e-13,-0.630178813476404,0.0047262410240786,False
NIFK,-0.1632246992642905,0.0003048368763164658,1.61924844467326,3.77898715119655e-14,False
RDH14,-0.08750471067028087,0.001018302294710199,-0.686067647487973,2.72298181443624e-05,True
ALDH5A1,0.422748868000415,4.3535270874849285e-17,-0.773216149894869,4.67108473661723e-05,False
RGL3,-0.21295820577380287,9.494372522066051e-07,-0.632475912567164,0.0120122014962908,True
DDX18,-0.03289462844425106,0.2682089694319165,1.05422795512102,1.14627636362468e-08,False
GMPR,-0.2813997858129369,4.6840276651472155e-11,-0.328433977270697,0.033877700699304,True
EFNB3,-0.011487833360750876,0.6061525742405277,-0.990974032641451,6.99865311541159e-06,True
CECR2,-0.2253674102892571,8.951775890492518e-09,-0.623292319262521,0.032767545723711,True
RAB3GAP2,0.036068158399385375,0.10471343277933894,0.468330135752313,0.00592187748018913,True
COX19,0.03638331615549184,0.17309185896699952,0.691166840837587,3.8696808352281e-06,True
LAPTM4B,0.17055254226595373,5.202519197330015e-06,-0.509405192098508,6.66618722218991e-05,False
CUL3,-0.062429414080259704,2.1678801927453494e-05,-0.395229274713386,0.000106079745422061,True
P2RY1,0.017981943689929558,0.5350225099156144,-1.36727307495745,7.99957763335372e-07,False
SPATA6L,0.1656662733511962,1.1681352494283527e-11,-0.537921221285822,0.0236816114616328,False
SDE2,0.027030900169865646,0.2536100552267448,0.685583588926339,0.000147388179050874,True
DAXX,-0.14842669137815712,5.729611460790058e-10,0.451290401789148,0.0339907009280988,False
CSNK1G2,-0.27031823746730677,1.7399216051500192e-26,0.352486510111188,0.00911102721353784,False
GBP3,0.3325374806365078,2.021161216494829e-08,-0.867036062506414,0.00303617079016369,False
CEP295,0.058693192977567143,0.014715368145594186,-0.662763888296978,0.0121283298126852,False
KPNA2,-0.5274659375036981,1.4806544533719054e-27,0.350776905495107,0.0245733358948555,False
PTX3,-0.9453901423472502,7.459259348998477e-11,8.07956694813488,8.93816200097543e-69,False
GADD45B,-0.44693473908682346,4.480298847503787e-11,0.758761887663816,0.00827276363172412,False
LSS,-0.2139335083058329,5.354940545765278e-11,0.760662360511709,0.0183801808201224,False
NELFB,-0.12334388409542285,1.2989338287685911e-07,0.39149080596955,0.00757411908133479,False
RBM3,-0.17278202275332344,0.00012868418639797724,1.19961779273108,8.4316043938903e-12,False
TRIM11,-0.05898273276395827,0.0034821508240145084,0.385321302777434,0.0191487867456095,False
MXRA8,0.38220260355811675,8.424351392768591e-19,-1.82783235852311,4.1908898364863e-10,False
TAF4,-0.0910090561771355,1.4588356189774082e-06,-0.440003611257162,0.0182418619506565,True
TCF3,-0.1203536352474659,2.051220109065761e-07,0.41000933307651,0.0195217500896571,False
ARMC1,-0.010590026684115017,0.6600542373027767,-0.566487471417551,5.11641350589566e-05,True
ACOT9,-0.059028828826976465,0.038706336339620166,0.791453865946495,1.78626527676311e-06,False
LRRC57,-0.05545723765632271,0.002533044132105718,-0.576484416228654,0.00452772891399908,True
RGS16,-0.12318474396522916,0.007189733481376332,2.83689569334103,5.31828732960988e-15,False
PARP8,0.3483705699385178,8.175015906092815e-19,-0.662457559730323,0.000471581841020182,False
VCL,-0.25266716662524935,7.288860826569771e-12,1.3334082144861,2.90580581422775e-14,False
MTERF2,0.08591014030666333,0.021134340709608433,-1.62230606031373,2.20317975232377e-16,False
TRMT1,-0.19589709394300403,2.672452442613414e-11,0.774970222680452,5.47333631114679e-06,False
EIF4A3,-0.041817207316175775,0.08941954375392817,0.443027793749346,0.000748389985817281,False
IFI30,-0.7099467137259472,7.839723551957283e-17,0.899602274510583,0.000246296449217132,False
PARD6B,-0.28588696639356925,2.7341329061840957e-11,2.79938177873814,3.53280775669232e-30,False
KCNH2,-0.3246619225728642,1.2735994709615976e-14,-0.880315588252024,0.000502898719740937,True
PRPF3,0.07415965557215909,0.0003429072139124227,0.420020656663405,0.0220617518852538,True
CBX6,-0.15470752723350767,1.172978399348327e-08,-0.53137528285859,0.00354325582427691,True
ISLR,0.8204689138670238,7.712345367218378e-45,-1.02173331210729,4.10101107487002e-05,False
AEBP1,0.4808999319391827,1.1465099264537995e-10,1.09982715427558,4.72226638608843e-09,True
DDX24,0.12883089033233652,7.709252458702347e-08,0.491680917339569,0.00014519888588363,True
RBPMS,0.009902971672316241,0.612240847509201,0.593993307310372,6.85300776878869e-06,True
FGFR1OP2,0.00036978372490814593,0.9841440974859184,-0.494189748556967,0.000122243614130999,False
ANGPTL1,0.18561368097303976,0.0020719127931205857,-1.50100640819936,0.0221960318692125,False
CSRP3,0.10156723084355335,0.02437275107111815,0.591646212478449,3.32140259302255e-05,True
DNTTIP1,0.06705506346227974,0.015386108684423376,0.600715935551162,0.00417253041924718,True
ATXN2,0.046015669889955646,0.004585292505910312,-0.439671533681929,0.000277224703016715,False
GID8,0.01869759276121563,0.3447209722330596,-0.37569357170373,0.043520655675182,False
AMMECR1,-0.0392431852664501,0.1041974250035522,0.900195224217677,2.36585105911619e-06,False
TMBIM1,-0.1638636980423307,2.2933005540124167e-10,1.64223336559916,1.20651931942281e-33,False
CYP7B1,0.10015342708960606,0.009369151182551487,2.24774404304301,0.000226742632652828,True
DNAJC30,0.1108167596277001,4.688878001461372e-05,-0.398133765756018,0.0291945483991673,False
PRKDC,0.009717170321327906,0.6038186339560035,-1.15714061150749,1.31317863266716e-08,False
SPON2,-0.009661171514954603,0.81879421665337,-5.03510193000512,3.55386844215265e-11,True
TSPO,-0.08571536457677009,0.0002496151404861047,0.614116747916902,9.90046741826592e-05,False
RAB10,-0.026586643085950712,0.19316851010565028,-0.217507231623845,0.0397786334633208,True
FIBIN,0.29473697402517374,6.0618784706461815e-06,-1.00336752156389,0.000373634943432793,False
PLEC,-0.061326532276337886,0.007301888217232998,1.18920632531434,1.84872057751915e-15,False
MAP3K8,-0.2028371118668577,3.2494695724026444e-06,1.61598448870222,9.20059920454117e-07,False
LAMB1,0.0766427281222164,0.05727466986474165,-0.359961557191156,0.00178711696103459,False
ZC3H18,-0.04151766933437262,0.00475470607511267,0.681544919852944,7.33120116222191e-06,False
CEP350,-0.01741834957992694,0.3032020251831681,-0.3181242031325,0.0436359810691019,True
SPG7,-0.09583801997362063,0.00044832416648197003,0.263311799096227,0.0308003356880143,False
PAK1,0.32856895648658124,1.868170922507973e-09,1.06120796899345,0.0100182333321011,True
SERAC1,-0.05810575561311904,0.016460507373693704,-0.966313777261744,9.78004466153011e-06,True
RGS5,0.18670102079578044,3.8856828297445805e-07,-0.752992787321547,1.69122209989781e-07,False
ZZZ3,0.17874713244819684,9.189335134815998e-16,0.330824923618088,0.0275240451565563,True
ADNP2,0.09308150671917659,0.0007944339489437736,0.733096351871644,4.39260703683318e-05,True
SCIMP,-0.4472793350160762,6.038373044468878e-10,2.19675817703411,0.00376254764120547,False
TOX,-0.10099593354823,0.06251120217437954,-3.56408472340486,8.21492040193067e-05,True
TRAM2,-0.22597797200494263,1.6086082005421922e-15,0.672390653120458,0.000875844560784387,False
TCAIM,0.1852899733946911,3.6576646586900513e-10,-0.843635847879691,7.87090437581632e-10,False
IFITM1,-0.08755488716679238,0.024387141090150596,2.2937752016906,6.42864103872609e-10,False
TOPBP1,-0.049307730241442194,0.014885463730675732,-0.804779677566079,2.09227487921356e-05,True
BAALC,0.0447210412543626,0.13668442422629873,2.29273919937215,0.00316233762949888,True
ATF1,0.03781108358034224,0.11335497123815771,0.599266234737449,4.09410874327571e-05,True
QSER1,0.11053326713605038,8.27717324167138e-10,-0.643706247780699,1.5151242412204e-07,False
PRMT7,0.1325361424118059,1.6497154383161198e-05,0.635688824752875,5.22437538545848e-05,True
PLCD1,0.041008851000415625,0.1824902557674861,0.789649057643378,1.8546604411511e-06,True
LYNX1,0.07425015415009106,0.00947805069249469,-0.555441341488297,5.01585102738694e-05,False
PNPLA2,-0.012583791830758528,0.7142333719558787,0.678745836140929,3.84740661326921e-13,False
NAE1,0.0013743156447745264,0.955819212856768,-0.483683385813505,0.00124181047149496,False
CCDC12,-0.05994955185597384,0.009329569233870011,0.742722169853938,0.00035164796648888,False
SEPSECS,0.19225641503643232,8.19716263696268e-10,0.369728880684503,0.0444579763286966,True
FAM120B,0.15598665006289458,4.103150203544071e-15,-0.479296810360881,0.00536475442969405,False
DDX5,-0.011899025438683708,0.5698212261087827,0.210629946442962,0.0397404769175279,False
GNG12,-0.1797560792824875,1.2091721594813418e-05,0.789639888995497,4.356407106088e-09,False
EIF4E2,-0.04308662274455788,0.03895076413238366,0.496182672200831,0.00179726785932687,False
DUSP28,0.07887134933428896,0.0011452354557088846,-0.430655528789264,0.0484781623434212,False
PINK1,-0.16656419998138894,3.192354047398882e-07,0.512976803794315,2.29510432526938e-06,False
AKIRIN2,0.06257876551362429,0.019768912289047993,0.377607646448271,0.0138982335482636,True
ZKSCAN7,0.07020534513085774,0.019107920809508704,-1.70495439292331,0.00114726319425598,False
NFAM1,-0.040478813071493924,0.1428168574992538,0.917505757390398,0.00558001561997248,False
USP39,-0.09244557217219196,2.1581595084186185e-06,0.638242416672205,0.000362408967811177,False
CCDC77,0.09511684247017271,0.0005870215794508921,-0.929396108312985,0.000621105277096263,False
SLC39A7,-0.20200995695426194,1.3549778760951362e-11,1.01166224423695,0.0250716056921099,False
SLC1A1,-0.28950197311083414,6.232641667079521e-12,0.719436385348145,0.0306606517019096,False
INTS7,-0.10422440308167147,0.0003838760777816363,-0.695470697542214,0.000100444511621597,True
PTS,-0.20386554930732803,1.0903646769790062e-13,-0.616954455406178,7.87049788046273e-05,True
LRRC40,-0.010641643102151654,0.7053759080477474,-1.01049245722087,5.20082510462395e-06,True
B4GALT5,-0.2532794562193832,5.330963848146318e-16,2.34187396530833,5.15483853266345e-45,False
INTS6L,0.11962217099252204,3.2417386469935964e-06,-1.07818754249323,3.46131180505996e-05,False
TAF6L,-0.22245032560306566,3.8959801061358115e-14,-0.539722715254493,0.0180267326917507,True
MANEA,-0.3321357626196404,7.631697248335437e-18,-0.741719177516159,0.000117136382585107,True
CASC3,-0.0718627718910767,0.0007456720520738952,0.622911966167275,3.77969407320252e-05,False
LOX,0.25769394374684307,0.00279317780957868,1.98458272256066,1.49098386610992e-29,True
SDCBP,-0.1479425532259473,0.00010620178864058446,0.754519570546956,1.15559567882319e-08,False
ARSB,-0.035442323719051316,0.12124413323883641,-0.677841621579204,0.023367780071781,True
ATG5,-0.06996552414149271,0.0005340919342537331,-0.574186449556987,0.00220716630371786,True
RRP9,-0.18183384259043756,1.576466202785127e-09,1.62577559288214,1.80014724249537e-17,False
MYL2,0.02496442335493576,0.2633109188645026,0.252375764073719,0.015902919838172,True
CDH23,0.422803038333873,1.576262721835896e-21,-1.38527486348636,6.86959378280772e-09,False
THEMIS2,-0.4010158760957543,5.7518813766782474e-11,1.2268729760301,0.000117746041093371,False
UBA1,-0.03491912789502294,0.02524509488343067,0.341700251411318,0.00193347853678402,False
FAM107B,0.21064072483682317,5.3065366036195534e-08,1.09542880861621,6.4308984839009e-05,True
LPCAT1,-0.08504712667568182,0.003414494335336389,-0.607654967888392,0.0104097889205414,True
GMNN,-0.17365751022200016,5.888272332090811e-09,-0.599111875338221,0.00782353913681987,True
MANSC1,-0.13020779458815213,5.53302519455096e-06,-1.38405047900813,3.00491023872513e-05,True
MAPK4,-0.3786936691535798,2.6118456799819525e-07,1.07849714667729,0.00267582008821498,False
IDH3A,-0.05497866343702107,0.08169852589715444,-0.35768062459093,0.000918495888621366,True
ANXA11,-0.04287714539057852,0.03388945913861132,0.620923110578328,9.73415276012219e-05,False
KIF15,-0.0008003106976985919,0.9676556478990099,-1.5549800937676,0.00764649952312703,True
MYO18B,-0.050991294123504005,0.3033676125402396,0.839621752666554,3.91614763496815e-10,False
DNM1,0.14632991450834965,0.00022569804481891608,-1.48227039062238,1.56495652575454e-07,False
PGAM5,-0.11035075934292937,4.716149542867316e-08,0.855796142402343,9.81303200818343e-05,False
MRPL28,-0.023699501251620347,0.2766248447072609,0.323126875732266,0.0160451635696536,False
EGR2,0.27773505693490375,0.00012523111063599698,2.84031131341308,2.61644763382807e-17,True
SHISA4,-0.36399881934650224,6.26951134377823e-14,1.07465614083122,0.00124967392478067,False
ZSWIM8,-0.12522039246311056,3.777058122708823e-09,0.917578194904531,7.67911944929955e-13,False
MGP,0.018563840967097178,0.6740429456017908,0.958335286211883,5.70047743172707e-12,True
MRPS10,0.03349800858383212,0.17169329124963328,0.427217242459395,0.0154474711013917,True
GPR157,-0.14374162342800734,3.0885821486922215e-05,-1.67155386622898,1.20526027612008e-19,True
SNX11,-0.1687703290389253,1.9847997812921162e-13,0.542199867551476,0.0152244321613873,False
KIZ,0.1980016343164257,3.570197393360909e-13,-0.678015037759806,2.09903561919688e-06,False
TRAPPC11,0.13327113148554304,1.62744681747752e-11,-0.450454665073713,0.0015319858331357,False
NRG1,0.3969004325285388,1.2929951631632926e-16,2.65602485702492,0.00366909233024507,True
TSGA10,0.07721976379968432,0.0007218557152171309,-0.960957594169244,0.000914819907732206,False
RUNX1T1,0.19011694709039606,2.4268204756448223e-09,-1.7984646250498,1.18785602240051e-06,False
PJA2,0.1196058698302167,1.1911457051524198e-07,-0.42346430987888,0.000283488254331169,False
PIP5K1B,-0.08474537489963474,0.0917218431077285,-1.27774240417145,2.15837305768283e-16,True
USP42,-0.0410167733513207,0.04207062803568663,0.633375462761882,0.00172378264590961,False
DAPK2,0.08226352724501496,0.05595820320066072,-0.732979996723332,0.0348273338785152,False
CDKN2D,-0.10608106622665314,2.183356226574713e-05,0.819901511797306,0.000532976302250443,False
ZYX,-0.45589436263762906,1.7244649507558023e-23,0.905670411193024,3.55281387438175e-09,False
RPLP1,-0.15236156966546233,3.5238668761106393e-09,0.891143394477253,4.16710200049561e-17,False
PELI1,-0.05244655488480365,0.24695133697711383,0.612139857175424,0.000268103603005599,False
MBD3,-0.23909899394819778,1.1374111276849432e-15,0.591018305379932,3.54561325627648e-05,False
CKB,0.03963079971651773,0.39216061605013136,-0.519400429775312,0.00525362449062438,False
PKHD1L1,-0.07488185771215505,0.4645962881215301,-1.3754854770042,9.37053183716208e-05,True
F3,0.5442578712198403,2.530980424353241e-22,-0.657400113618375,0.00279481243800759,False
RPS6KA5,0.11574645632045488,0.03000029080264774,-1.59682848568804,5.67465616663118e-13,False
TRIM5,-0.062438426017738635,0.0772769026618354,-1.03274278863427,0.0108085457286596,True
KANK1,0.13663983032643667,2.6923317802401816e-05,1.44677579096624,4.33417873222645e-16,True
PDSS2,0.0772829115245095,0.008571275568847958,-0.454799136401178,0.00899463062762385,False
NEGR1,-0.014372301299394152,0.7888999674320806,-2.01060641396976,0.00042133793215351,True
TBRG4,-0.18599232473853444,8.776378284436224e-14,0.288409640939661,0.0231670397414885,False
PIGG,0.030799987110667892,0.14942599110731788,-1.08193898676068,1.23165972074983e-09,False
CSE1L,-0.1077759365638915,0.0001002091504509838,-0.521022494929303,2.72298181443624e-05,True
PANK4,-0.009162496287428823,0.7160205917905669,-0.460150858320897,0.00219741556132019,True
LRRC8A,-0.4817160802966933,6.255013516467087e-28,0.960815997755092,2.73399041732322e-05,False
KHSRP,-0.16813394560011652,2.6621431107626514e-10,0.90953707745283,2.12487101554459e-13,False
SRFBP1,-0.12483186859720874,1.3623844392932045e-05,1.09269381384626,7.25740699854956e-06,False
CCT5,-0.23897448228717977,6.984258077669911e-10,0.590146113971165,1.36455190084463e-05,False
AR,0.14612168030450334,0.00017514541492499188,-2.19693290768936,3.99786952125045e-06,False
RPS27A,-0.08718474800344822,0.012364623129017364,0.628228426526149,1.51418499122589e-07,False
ATAD1,0.10798978519146729,9.398071630117672e-05,-0.399243584393989,0.000686157299302078,False
ILK,-0.020780969708500407,0.3419024556883367,2.01479465858004,0.00745933527474915,False
ZDHHC5,-0.11530188844371025,1.8708157923931816e-07,0.447992109314116,0.00251753238973731,False
INTS4,-0.021650339971751364,0.5329856624627548,-0.301196277071036,0.0473740524469238,True
KLHL2,-0.33305653472457664,3.450059855205676e-22,1.03165882731332,6.38439085414135e-07,False
PSMD8,-0.14522011394499756,1.020707234576377e-07,0.300204683802532,0.0304109233572244,False
RAPGEF5,0.15701632373255237,6.706409754436882e-05,-0.433792024936846,0.0293993242862273,False
ARL8A,-0.10139987875490064,2.4251868424192518e-09,0.836529758022491,3.38504863393817e-06,False
HGH1,-0.07353351816438192,0.002308503735570976,1.96346129673662,4.76537408232474e-12,False
MAZ,-0.2774751952186767,9.296413242569068e-26,0.604725812818512,3.84468287961703e-06,False
TNRC6B,0.018093064955134963,0.475650637369626,-1.06786764205678,3.26965243056952e-15,False
SBNO2,-0.2496759280502241,7.394699377737275e-13,3.11921807628837,2.08754887568993e-53,False
DLL4,-0.018416301990071382,0.737770106931807,1.63098743944044,2.89257389750034e-18,False
PDCD5,-0.1285013215282067,8.459694218687585e-07,0.682721366190591,0.000163649804005156,False
ZER1,-0.052844864018652515,0.09096881487161224,-0.546140882004456,0.000421908213561227,True
FRMD4A,-0.14966719153435548,2.5738817447658256e-07,1.06615624243324,8.70012030939377e-16,False
ACSL6,0.08747140162304756,1.7889114375666386e-05,-0.59902835742155,0.0455932854798877,False
FNDC5,0.029517810045073034,0.5958340326207344,-0.609914378751152,5.47640224369234e-07,False
NSUN5,-0.11864946989942649,8.603585713611803e-06,0.558648019380968,0.0209135890471099,False
SMARCE1,0.06393918938605037,0.00035242074058295313,-0.266720291846947,0.0454289768821216,False
ARFGAP3,-0.21243376449592954,9.141988263275381e-10,0.618845537372275,0.00185770321832641,False
TSSC4,-0.1339203706353853,1.1783505169246187e-08,0.612594831625593,0.0114176744852131,False
ANXA2,-0.29362879679744225,8.743536791595642e-08,1.60056639853848,2.3856808290749e-21,False
EPM2AIP1,0.11779463419387604,0.0020012822980139578,-0.594706807413568,1.93275137812126e-05,False
TRERF1,0.18084321684837157,9.053438653700423e-13,-1.30619915878637,0.000297511153705626,False
SERPINB2,-0.1200231202107842,0.0060214237788541,7.06909036756664,1.07491480839818e-06,False
MSI2,0.018391905959330046,0.459271024357279,-0.532582325618787,1.13707194021044e-06,False
PDE8B,0.3490637393821032,0.001582392921997597,-0.609404998139528,0.0438227137415142,False
BCAT1,-0.4028792197750919,8.9155763636318e-12,2.06878736721209,5.24720315328407e-09,False
LYAR,0.07824984790063105,0.12663232075241573,1.09598618240114,5.11564003884395e-10,True
HSP90AB1,0.05018343156779714,0.028747727423821166,0.35349841556323,0.00388953476581872,True
TELO2,-0.04702181403418848,0.048413216408025365,0.513820555295004,0.0220423381392081,False
NGDN,-0.05536883759887079,0.03759205063238411,0.632327827208893,0.000337089105388113,False
MATN2,0.8833067294809327,2.4101360936264827e-43,-0.705355698861257,0.000510305577463274,False
SRI,-0.02341373265981339,0.22096063640309418,0.295580411038519,0.0304275450312151,False
LMCD1,-0.7385969252838569,1.2208950861671963e-12,3.37820446474732,2.14312980789514e-12,False
NDC1,-0.06349305476192235,0.008009365715605924,-0.731166237391788,0.000115609179319178,True
RBP1,0.022732551891990305,0.4367958251938631,-0.803162962256019,0.0143809957426101,False
KDM4B,-0.16431383268112398,1.0612203769255551e-14,0.455299602572037,0.00195550670762437,False
ABCD3,-0.06312969839772364,0.03404379972023827,-0.530885205043115,0.000148713401211108,True
SGSM2,0.1801581917759636,3.306909812644042e-14,-0.608641205155432,0.0168863735839344,False
GCLC,0.11781145046223784,2.9760894241763107e-05,0.835447955610728,1.61418045751565e-06,True
DIS3,0.029591891835202055,0.21821839572949997,0.475182156823888,0.0199253628157311,True
APPL2,0.06085511470501004,0.024456543159529186,-1.16553572155032,2.04043469408344e-11,False
LYSMD1,-0.035473391753988004,0.3143577829858806,-0.764405755877008,0.0257369846397546,True
WDR35,0.1470190538728815,2.3468915691292074e-06,-0.826774477869788,3.86339495192379e-05,False
KDM1B,0.19720171850145451,4.4086795253312696e-10,-0.652800162073062,0.0011388950803886,False
SYAP1,-0.23885735645434547,1.2070272504266137e-14,-0.348095432198665,0.0114414180802879,True
AMMECR1L,-0.12319243952264092,7.072567897492956e-06,0.433703555630833,0.0118000034231285,False
TCERG1,-0.08346951137911329,0.0007051143312318382,0.913081184365569,4.45317764458907e-11,False
ABCC1,-0.1681111889986706,7.087009935249904e-10,0.627773188814384,5.66084380365518e-08,False
EXOSC1,-0.1129445572197989,7.704203919300531e-06,0.978948654064672,0.000644305237245117,False
UCHL5,-0.0023103901356762435,0.9313093599074852,-0.432193260722223,0.0317308477956789,True
OAS2,0.4098848009886593,2.486579854422061e-16,0.361345290466528,0.044258777339372,True
ERLIN2,0.20231957030990344,9.054782257067912e-17,-0.63634689035794,5.25488314290003e-05,False
CD74,0.4180615911836991,6.082043484381673e-14,-0.449692336757861,0.0201200169976774,False
RHOJ,-0.04272203919724227,0.21344537447126533,0.615098939848118,0.00156418085050915,False
COL15A1,0.484406171603025,1.4434011533503723e-18,-0.909918411065087,1.88542492757421e-14,False
MNT,-0.09472103512927887,2.019530442761114e-06,1.19096565138861,1.08069816562637e-07,False
